expid,year,season,host,route1,route2,campsites,nation,leaders,success1,success2,claimed,disputed,countries,bcdate,smtdate,smttime,smthour,smtmin,smtdays,totdays,termdate,termreason,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,chksum
EVER87307,1987,3,1,S Col-SE Ridge,,"BC(06/09,5350m),C1(14/09,6050m),C2(21/09,6550m),C3(28/09,7070m),C4(08/10,8000m),xxx(09/10,8075m)",USA,"Peter Athans, Karen Fellerhoff",FALSE,FALSE,FALSE,FALSE,,1987/9/6,1987/10/9,,,,33,56,1987/11/1,4,8075,FALSE,FALSE,FALSE,4,0,13,0,0,10,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1 Gurung only serious illness (he returned to expedition later),,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2449200
EVER87402,1987,4,1,S Col-SE Ridge,,"BC(30/11,5350m),C1(04/12,6100m),C2(07/12,6600m),C3(11/12,7300m),C4(19/12,7986m),Smt(22/12),Biv(22/12,8600m)",S Korea,Hahm Tak-Young,TRUE,FALSE,FALSE,FALSE,,1987/11/30,1987/12/22,1420,14,20,22,23,1987/12/23,1,8850,FALSE,FALSE,FALSE,4,0,9,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2 Sherpas ill (one after 4-5 days at BC) and stopped climbing; Son altitude sickness,,Adventure Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,2449274
EVER88101,1988,1,2,S Col-SE Ridge,N Col-NE Ridge,"BC(28/03,5350m),C1(04/04,6000m),ABC(11/04,6500m),C3(19/04,7300m),C4(28/04,7986m),C5(04/05,8300m),Smt(05,10/05)",China,"Shi Zhang-Chun, Toshio Imanishi, Kumar Khadga Bikram Shah",TRUE,TRUE,FALSE,FALSE,"Japan, Nepal",1988/3/6,1988/5/5,0925,9,25,60,73,1988/5/18,1,8850,TRUE,FALSE,FALSE,7,0,99,14,1,99,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"No accidents, frostbite or serious illness except doctor who died",,,FALSE,FALSE,FALSE,FALSE,FALSE,2449410
EVER88104,1988,1,1,S Col-SE Ridge,,"BC(12/03,5400m),C1(26/03,5900m),C2(04/04,6500m),C3(14/04,7300m),C4(14/05,7900m),Smt(25,28/05)",Australia,Austin Brookes,TRUE,FALSE,FALSE,FALSE,New Zealand,1988/3/12,1988/5/25,1230,12,30,74,0,  -   -,1,8850,FALSE,FALSE,FALSE,3,0,25,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Nothing serious,1st successful south side expedition without climbing Sherpas,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2449430
EVER88303,1988,3,1,S Col-SE Ridge,,"BC(22/08,5350m),C1(05/09,6000m),C2(12/09,6500m),C3(27/09,7225m),C4(28/09,7900m),Smt(29/09,02/10)",USA,James Frush,TRUE,FALSE,FALSE,FALSE,UK,1988/8/22,1988/9/29,1030,10,30,38,63,1988/10/24,1,8850,FALSE,FALSE,FALSE,4,0,13,3,0,28,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Frush mild frostbite (could go up only in gentle weather),Allison 1st American woman on Everest summit,Jai Himal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449557
EVER88306,1988,3,1,S Col-SE Ridge,,"BC(01/09,5350m),C1(07/09,6100m),C2(09/09,6400m),C3(15/09,7200m),C4(25/09,8000m),Smt(26/09)",France,Francois Poissonnier,TRUE,FALSE,FALSE,FALSE,Switzerland,1988/9/1,1988/9/26,1430,14,30,25,0,  -   -,1,8850,FALSE,FALSE,TRUE,4,0,14,5,0,13,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Robert bad edema at C3,1st parapente descent; 1st Frenchmen to top without oxygen,Sherpa Trekking Service (STS),TRUE,TRUE,FALSE,FALSE,FALSE,2449554
EVER88307,1988,3,1,S Col-SE Ridge,,"BC(08/09,5350m),C1(6200m),C2(7300m),Smt(26/09)",France,Marc Batard,TRUE,FALSE,FALSE,FALSE,,1988/9/8,1988/9/26,1530,15,30,18,0,  -   -,1,8850,FALSE,FALSE,FALSE,2,0,1,1,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None except Batard's inability to retain food or liquid on summit day,Fastest ascent of Everest; 1 man to scale 4 8000ers in less than 9 months,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449554
EVER88310,1988,3,1,S Col-SE Ridge,,"BC(14/09,5400m),C1(19/09,6100m),C2(23/09,6400m),C3(25/09,7400m),C4(12/10,8000m),Smt(13/10)",France,Serge Koenig,TRUE,FALSE,FALSE,FALSE,,1988/9/14,1988/10/13,1315,13,15,29,0,  -   -,1,8850,FALSE,FALSE,TRUE,4,0,9,1,0,15,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Payot serious brain and circulation problem,,Sherpa Trekking Service (STS),TRUE,TRUE,FALSE,FALSE,FALSE,2449571
EVER88401,1988,4,1,S Col-SE Ridge,,"BC(10/11,5350m),C1(01/12,6050m),C2(03/12,6400m),C3(06/12,7300m),C4(21/12,8000m),xxx(22/12,8700m)",Belgium,Herman Detienne,FALSE,FALSE,FALSE,FALSE,"Netherlands, Poland",1988/11/10,1988/12/22,,,,42,0,  -   -,6,8700,FALSE,FALSE,FALSE,4,0,17,0,0,10,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Dewaele exhausted, shocked, needed O2 and was brought down; much slight frostbite; leader's serious lung ailment; Ang Lhakpa fatal fall",,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2449641
EVER89101,1989,1,1,S Col-SE Ridge,,"BC(11/03,5350m),C1(04/04,6000m),C2(07/04,6400m),C3(21/04,7200m),C4(02/05,7900m),Smt(16/05)",USA,Walt McConnell,TRUE,FALSE,FALSE,FALSE,Mexico,1989/3/11,1989/5/16,1530,15,30,66,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,18,1,0,9,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Phu Dorje disappeared on descent from summit,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2449787
EVER89104,1989,1,1,S Col-SE Ridge,,"BC(30/03,5350m),C1(09/04,6000m),C2(17/04,6400m),C3(22/04,7150m),C4(04/05,7900m),Smt(24/05)",USA,"Karen Fellerhoff, Peter Athans",TRUE,FALSE,FALSE,FALSE,"Australia, Belgium, New Zealand, Sweden, UK",1989/3/30,1989/5/24,0700,7,0,55,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,15,2,0,12,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Viral flu that laid everyone low at one time or other & many even down to Pheriche,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2449795
EVER89105,1989,1,1,S Col-SE Ridge,,"BC(28/04),C1,C2,C3(7400m),C4(09/04,7900m),Smt(10/05)",Yugoslavia,Jovan Poposki,TRUE,FALSE,FALSE,FALSE,,1989/3/31,1989/5/10,1730,17,30,40,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,15,3,1,9,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449781
EVER89106,1989,1,1,S Col-SE Ridge,,"BC(09/04,5300m),C1(12/04,6100m),C2(14/04,6500m),C3(20/04,7200m),C4(16/05,7950m),xxx(19/05,8600m)",France,Karl Huyberechts,FALSE,FALSE,FALSE,FALSE,"Belgium, USA",1989/4/9,1989/5/19,,,,40,45,1989/5/24,4,8600,FALSE,FALSE,FALSE,4,0,8,0,0,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sieger at and above Col,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449790
EVER89108,1989,1,1,S Col-SE Ridge,,"BC(28/04,5300m),C1(01/05,6050m),C2(03/05,6500m),C3(12/05,7200m),C4(13/05,7900m),xxx(15/05,8600m)",Austria,Josef Hassler,FALSE,FALSE,FALSE,FALSE,,1989/4/28,1989/5/15,,,,17,22,1989/5/20,4,8600,FALSE,FALSE,FALSE,4,0,2,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Hassler altitude sickness,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449786
EVER89308,1989,3,1,S Col-SE Ridge,,"BC(25/08,5350m),C1(03/09,6050m),C2(09/09,6450m),C3(17/09,7300m),C4(04/10,7950m),Smt(13/10)",Japan,Ken Kanazawa,TRUE,FALSE,FALSE,FALSE,,1989/8/25,1989/10/13,1230,12,30,49,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,24,3,0,16,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Kurotaki frostbitten fingers (1 may be bad),,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2449937
EVER89309,1989,3,1,S Col-SE Ridge,,"BC(31/08,5350m),C1(05/09,6250m),C2(11/09,7300m),C3(19/09,7900m),Smt(13/10)",Mexico,Carlos Carsolio Carrea,TRUE,FALSE,FALSE,FALSE,,1989/8/31,1989/10/13,1235,12,35,43,48,1989/10/18,1,8850,FALSE,FALSE,FALSE,3,0,4,1,0,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Luengo and Elsa bleeding from cold wind blowing into eyes,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2449937
EVER89401,1989,4,1,S Col-SE Ridge,,"BC(19/11,5400m),C1(30/11,6050m),C2(02/12,6400m),C3(07/12,7400m),xxx(29/12,7900m)",S Korea,Kim Ha-Kyung,FALSE,FALSE,FALSE,FALSE,,1989/11/19,1989/12/29,,,,40,47,1990/1/5,4,7900,FALSE,FALSE,FALSE,3,0,27,0,0,10,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Yoon Ho-Keun bad frostbitten toes at C3 Dec 20 and went home; 3 more slight frostbite; Lee Yeon-Guen bad leg infection,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450059
EVER90104,1990,1,1,S Col-SE Ridge,,"BC(26/03,5485m),C1(04/04,6100m),ABC(12/04,6700m),C3(16/04,7300m),C4(23/04,7985m),C5(23/04,8530m),Smt(23/04)",Nepal,Chetra Bahadur Gurung,TRUE,FALSE,FALSE,FALSE,,1990/3/26,1990/4/23,1715,17,15,28,0,  -   -,1,8850,FALSE,FALSE,FALSE,5,0,26,4,0,24,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"2 summiters frostbite (Khatri toes and thumbs, Ang Kami toes)",,Kunga,TRUE,TRUE,FALSE,FALSE,FALSE,2450175
EVER90107,1990,1,1,S Col-SE Ridge,,"BC(01/04,5350m),C1(06/04,6000m),C2(08/04,6600m),C3(15/04,7150m),C4(27/04,7900m),Smt(10-11/05)",USA,Glenn Porzak,TRUE,FALSE,FALSE,FALSE,,1990/4/1,1990/5/10,0715,7,15,39,47,1990/5/18,1,8850,FALSE,FALSE,FALSE,4,0,10,6,0,18,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Manning slight frostbite; Browning serious pulmonary edema in descent from top,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2450192
EVER90108,1990,1,1,S Col-SE Ridge,,"BC(01/04,5350m),C1(10/04,6100m),C2(14/04,6400m),C3(19/04,7300m),C4(09/05,7900m),Smt(10-11/05)",New Zealand,Rob Hall,TRUE,FALSE,FALSE,FALSE,"Belgium, Canada, Sweden, USA",1990/4/1,1990/5/10,0845,8,45,39,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,10,6,0,9,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Van Snik serious snowblindness,,Wilderness Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2450192
EVER90109,1990,1,1,S Col-SE Ridge,,"BC(01/04,5350m),C1(09/04,6100m),C2(12/04,6500m),C3(17/04,7200m),C4(22/04,7960m),xxx(08/05,8500m)",Belgium,Karl Huyberechts,FALSE,FALSE,FALSE,FALSE,,1990/4/1,1990/5/8,,,,37,0,  -   -,8,8500,FALSE,FALSE,FALSE,4,0,3,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450190
EVER90303,1990,3,1,S Col-SE Ridge,,"BC(23/08,5400m),C1(31/08,6100m),C2.ABC(07/09,6700m),C3(15/09,7250m),C4(23/09,7890m),Smt(06/10)",S Korea,"Nobuo Kuwahara, Roh Jong-Baek",TRUE,FALSE,FALSE,FALSE,Japan,1990/8/23,1990/10/6,0600,6,0,44,47,1990/10/9,1,8850,FALSE,FALSE,FALSE,4,0,14,3,1,11,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Ang Kami altitude sickness only,1st Korean death on Everest,Himalayan Journeys,TRUE,TRUE,FALSE,FALSE,FALSE,2450341
EVER90305,1990,3,1,S Col-SE Ridge,,"BC(28/08,5300m),C1(03/09,6100m),C2(05/09,6400m),C3(12/09,7200m),C4(19/09,7900m),Smt(04,07/10)",France,Laurence De La Ferriere,TRUE,FALSE,FALSE,FALSE,"Netherlands, Switzerland, USA",1990/8/28,1990/10/4,1445,14,45,37,0,  -   -,1,8850,FALSE,FALSE,TRUE,4,0,22,6,0,15,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,,Everest Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450339
EVER90308,1990,3,1,S Col-SE Ridge,,"BC(01/09,5400m),C1(02/09,6100m),C2(03/09,6400m),C3(14/09,7200m),C4(29/09,7900m),xxx(08/10,8750m)",France,Pierre Dutrievoz,FALSE,FALSE,FALSE,FALSE,UK,1990/9/1,1990/10/8,,,,37,38,1990/10/9,4,8750,FALSE,FALSE,FALSE,4,0,11,0,0,12,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Dutrievoz cracked rib in icefall; Meurisse had stroke at Lukla on return,,Sherpa Society,TRUE,TRUE,FALSE,FALSE,FALSE,2450343
EVER90309,1990,3,1,S Col-SE Ridge,,"BC(04/09,5300m),C1(08/09,6100m),C2(09/09,6400m),C3(13/09,7300m),C4(23/09,7900m),Smt(05-06/10)",France,Marc Batard,TRUE,FALSE,FALSE,FALSE,Belgium,1990/9/4,1990/10/5,,,,31,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,18,4,0,15,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Only Batard frostbite nose and finger which will heal,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450340
EVER90311,1990,3,1,S Col-SE Ridge,,"BC(10/09,5400m),C1(15/09,6400m),C2(20/09,7200m),C3(05/10,7900m),xxx(06/10,8500m)",France,Annie Beghin,FALSE,FALSE,FALSE,FALSE,,1990/9/10,1990/10/6,,,,26,27,1990/10/7,4,8500,FALSE,FALSE,FALSE,3,0,2,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1 Sherpa bad headache; 1 member psychosomatic illness,,Amtrek,TRUE,TRUE,FALSE,FALSE,FALSE,2450341
EVER91101,1991,1,1,S Col-SE Ridge,,"BC(10/03,5350m),C1(28/03,6100m),C2(02/04,6500m),C3(05/04,7100m),C4(21/04,7900m),Smt(08/05)",USA,Peter Athans,TRUE,FALSE,FALSE,FALSE,,1991/3/10,1991/5/8,1000,10,0,59,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,4,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Matous altitude illness,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2450556
EVER91102,1991,1,1,S Col-SE Ridge,,"BC(10/03,5350m),C1(01/04,6100m),C2(06/04,6500m),C3(19/04,7200m),C4(27/04,7900m),Smt(15/05)",USA,"Robert Link, Edmund Viesturs",TRUE,FALSE,FALSE,FALSE,,1991/3/10,1991/5/15,,,,66,69,1991/5/18,1,8850,FALSE,FALSE,FALSE,4,0,8,1,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,,Nepal Himal,TRUE,TRUE,FALSE,FALSE,FALSE,2450563
EVER91103,1991,1,1,S Col-SE Ridge,,"BC(10/03,5350m),C1(28/03,6100m),C2(02/04,6500m),C3(21/04,7900m),Smt(08/05)",Nepal,Lobsang Tashi Sherpa,TRUE,FALSE,FALSE,FALSE,,1991/3/10,1991/5/8,0900,9,0,59,0,  -   -,1,8850,FALSE,FALSE,FALSE,2,0,13,3,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lhakpa Gyalu broke leg April 2-3 in icefall collapse at 3:30 pm,,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2450556
EVER91106,1991,1,1,S Col-SE Ridge,,"BC(20/03,5350m),C1(01/04,6050m),C2(06/04,6500m),C3(30/04,7100m),C4(01/05,7900m),Smt(15/05)",USA,Rick Wilcox,TRUE,FALSE,FALSE,FALSE,"Australia, Canada",1991/3/20,1991/5/15,0835,8,35,56,61,1991/5/20,1,8850,FALSE,FALSE,FALSE,4,0,10,4,0,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Nothing serious,,,TRUE,TRUE,FALSE,FALSE,FALSE,2450563
EVER91112,1991,1,1,S Col-SE Ridge,,"BC(07/04,5350m),C1(14/04,6400m),C2(18/04,7200m),xxx(06/05,7900m)",Switzerland,Norbert Joos,FALSE,FALSE,FALSE,FALSE,"France, Germany",1991/4/7,1991/5/6,,,,29,36,1991/5/13,4,7900,FALSE,FALSE,FALSE,2,0,6,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,,,TRUE,TRUE,FALSE,FALSE,FALSE,2450554
EVER91114,1991,1,1,S Col-SE Ridge,,"BC(11/04,5350m),C1(14/04,6400m),C2(23/04,7200m),Biv(01/05,8200m),xxx(01/05,8200m)",France,Marc Batard,FALSE,FALSE,FALSE,FALSE,Germany,1991/4/11,1991/5/1,,,,20,24,1991/5/5,14,8200,FALSE,FALSE,FALSE,2,0,3,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,,Amtrek,TRUE,TRUE,FALSE,FALSE,FALSE,2450549
EVER91303,1991,3,1,S Col-SE Ridge,,"BC(21/08,5350m),C1(04/09,6000m),C2(09/09,6400m),C3(16/09,7300m),C4(30/09,7900m),Smt(06/10)",Spain,Juan Carlos Gomez Ramos,TRUE,FALSE,FALSE,FALSE,,1991/8/21,1991/10/6,,,,46,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,15,4,0,7,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Garces 2 toes frostbitten on summit day,,Above the Clouds,TRUE,TRUE,FALSE,FALSE,FALSE,2450707
EVER91304,1991,3,1,S Col-SE Ridge,,"BC(22/08,5350m),C1(03/09,6100m),C2(08/09,6400m),C3(15/09,7300m),C4(28/09,7900m),xxx(30/09,8760m)",Nepal,Pasang Lhamu Sherpa,FALSE,FALSE,FALSE,FALSE,"Belgium, France",1991/8/22,1991/9/30,,,,39,49,1991/10/10,4,8760,FALSE,FALSE,FALSE,4,0,14,0,0,16,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sonam Tshering slightly frostbitten cheek only,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450701
EVER91305,1991,3,1,S Col-SE Ridge,,"BC(24/08,5350m),C1(03/09,6100m),C2(08/09,6600m),C3(15/09,7300m),C4(29/09,7900m),xxx(03/10,8750m)",Spain,Josu Bereziartua,FALSE,FALSE,FALSE,FALSE,,1991/8/24,1991/10/3,,,,40,51,1991/10/14,8,8750,FALSE,FALSE,FALSE,4,0,8,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,,Kunga,TRUE,TRUE,FALSE,FALSE,FALSE,2450704
EVER91306,1991,3,1,S Col-SE Ridge,,"BC(25/08,5350m),C1(27/08,6100m),C2(30/08,6400m),C3(04/09,7300m),C4(20/09,7900m),xxx(30/09,8760m)",France,Denis Pivot,FALSE,FALSE,FALSE,FALSE,"Brazil, UK",1991/8/25,1991/9/30,,,,36,0,  -   -,4,8760,FALSE,FALSE,FALSE,4,0,19,0,0,8,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,,Sherpa Society,TRUE,TRUE,FALSE,FALSE,FALSE,2450701
EVER91308,1991,3,1,S Col-SE Ridge,,"BC(07/09,5350m),C1(16/09,6100m),C2(18/09,6450m),C3(23/09,7300m),C4(04/10,7900m),xxx(08/10,8200m)",Australia,Michael Groom,FALSE,FALSE,FALSE,FALSE,New Zealand,1991/9/7,1991/10/8,,,,31,34,1991/10/11,7,8200,FALSE,FALSE,FALSE,4,0,4,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,None,,Kunga,TRUE,TRUE,FALSE,FALSE,FALSE,2450709
EVER91309,1991,3,1,S Col-SE Ridge,,"BC(11/09,5350m),C1(14/09,6100m),C2(16/09,6400m),C3(21/09,7300m),C4(30/09,7900m),xxx(05/10,8750m)",Japan,Yasuo Iwazoe,FALSE,FALSE,FALSE,FALSE,,1991/9/11,1991/10/5,,,,24,31,1991/10/12,8,8750,FALSE,FALSE,FALSE,4,0,8,0,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2450706
EVER91310,1991,3,1,S Col-SE Ridge,,"BC(15/09,5350m),C1(18/09,6100m),C2(20/09,6450m),C3(22/09,7300m),C4(08/10,7900m),xxx(09/10,7950m)",UK,Jonathan Pratt,FALSE,FALSE,FALSE,FALSE,,1991/9/15,1991/10/9,,,,24,30,1991/10/15,4,7950,FALSE,FALSE,FALSE,3,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,FALSE,FALSE,FALSE,2450710
EVER91311,1991,3,1,S Col-SE Ridge,W Cwm-W Ridge (to 8100m+),"BC(17/09,5350m),C1(25/09,6100m),C1(23/09,6400m),C2(24/09,6800m),C3(02/10,7300m),C4(30/09,7900m),Smt(07,10/10)",USSR,Vladamir Balyberdin,TRUE,FALSE,FALSE,FALSE,"Ukraine, USA",1991/9/17,1991/10/7,1500,15,0,20,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,10,4,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Nothing expect Kopeika lungs and chest problem,,Mustang,FALSE,FALSE,FALSE,FALSE,FALSE,2450708
EVER91312,1991,3,1,S Col-SE Ridge,,"BC(24/09,5400m),C1(20/09,6100m),C3(04/10,6500m),C3(12/10,7350m),C4(16/10,7900m),xxx(16-17/10,7900m)",Germany,Hans Eitel,FALSE,FALSE,FALSE,FALSE,Switzerland,1991/9/24,1991/10/16,,,,22,26,1991/10/20,4,7900,FALSE,FALSE,FALSE,4,0,5,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Weber slightly frostbitten fingers,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450717
EVER91403,1991,4,1,S Col-SE Ridge,,"BC(22/11,5350m),C1(01/12,6100m),C2(03/12,6450m),C3(08/12,7200m),C4(10/12,7900m),xxx(20/12,8600m)",S Korea,Kim Teuk-Hee,FALSE,FALSE,FALSE,FALSE,,1991/11/23,1991/12/20,,,,27,31,1991/12/24,4,8600,FALSE,FALSE,FALSE,4,2000,5,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Slight frostbite by 3 summit attackers; Yoon altitude sickness & never above BC,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450782
EVER92102,1992,1,1,S Col-SE Ridge,,"BC(19/03,5350m),C1(06/04,6100m),C2(08/04,6600m),C3(11/04,7350m),C4(11/05,7900m),Smt(12/05)",New Zealand,Rob Hall,TRUE,FALSE,FALSE,FALSE,"Australia, Belgium, Hong Kong, Israel, UK, USA",1992/3/19,1992/5/12,1030,10,30,54,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,15,9,0,14,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,2450927
EVER92103,1992,1,1,S Col-SE Ridge,,"BC(20/03,5350m),C1(25/03,6200m),C2(02/04,6350m),C3(11/04,7450m),C4(27/04,7900m),xxx(12/05,8750m)",India,Deepak Kulkarni,FALSE,FALSE,FALSE,FALSE,,1992/3/20,1992/5/12,,,,53,59,1992/5/18,14,8750,FALSE,FALSE,FALSE,4,0,15,0,2,10,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Sah and Dorje slight frostbite,,Rover Treks/Arniko Travel,TRUE,TRUE,FALSE,FALSE,FALSE,2450927
EVER92106,1992,1,1,S Col-SE Ridge,,"BC(23/03,5350m),C1(03/04,6150m),C2(05/04,6400m),C3(09/04,7200m),C4(01/05,7850m),Smt(12/05)",Netherlands,Ronald Naar,TRUE,FALSE,FALSE,FALSE,,1992/3/23,1992/5/12,1130,11,30,50,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,14,2,0,8,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1 member slight frostbite; nothing else,,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450927
EVER92107,1992,1,1,S Col-SE Ridge,,"BC(26/03,5350m),C1(28/03,6000m),C2(02/04,6500m),C3(10/04,7200m),C4(02/05,7900m),Smt(12,15/05)",USA,Todd Burleson,TRUE,FALSE,FALSE,FALSE,"S Africa, UK",1992/3/26,1992/5/12,,,,47,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,15,7,0,16,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1 member pulmonary edema [Burnett?],,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2450927
